PolicyID,Line,Construction,TIV_2012
341179,Residential,Wood,162798.85
369371,Residential,Masonry,1069318.69
307614,Residential,Wood,605323.62
813167,Commercial,Reinforced Masonry,1790918.16
165371,Commercial,Reinforced Masonry,3129422.8
120549,Residential,Wood,110998.84
201068,Residential,Wood,118687.27
568776,Residential,Wood,90453.9
511662,Residential,Wood,84385.57
812641,Residential,Wood,54568.86
967748,Residential,Wood,107152.16
241941,Residential,Masonry,1601009.82
689620,Commercial,Reinforced Masonry,2081013
160107,Commercial,Reinforced Masonry,2592888.55
258560,Commercial,Reinforced Masonry,2142590.29
386578,Residential,Masonry,1625611.99
957751,Residential,Wood,111274.56
589392,Residential,Wood,105919.73
770093,Residential,Wood,180572.72
462241,Residential,Wood,159196.8
798867,Residential,Wood,111845.4
133550,Residential,Wood,170560.11
627029,Residential,Wood,179416.58
455833,Residential,Wood,168007.09
736380,Residential,Masonry,990315.49
941856,Residential,Masonry,700811.75
372447,Residential,Masonry,632189.29
728595,Residential,Masonry,1330345.46
532738,Residential,Masonry,1393860.3
425230,Residential,Masonry,666943.63
741940,Residential,Masonry,751666.22
899900,Commercial,Steel Frame,40770000
927589,Commercial,Reinforced Concrete,23400000
130982,Commercial,Reinforced Masonry,3850745.18
944593,Residential,Wood,382566.72
344903,Residential,Wood,78468.13
644458,Residential,Wood,41206.11
957346,Commercial,Reinforced Concrete,9450000
977856,Commercial,Reinforced Concrete,12870000
886756,Residential,Masonry,1332310.63
581161,Commercial,Reinforced Masonry,3006907.21
720070,Commercial,Reinforced Masonry,2980024.43
407217,Residential,Wood,140780.74
438273,Residential,Wood,161996.89
556728,Residential,Wood,82141.42
152986,Residential,Wood,362356.78
180538,Residential,Wood,6238.26
209514,Residential,Wood,61703.87
951033,Residential,Wood,174894.18
575217,Residential,Wood,157322.94
580068,Residential,Wood,110437.43
870879,Residential,Wood,117209.53
488091,Residential,Wood,139842.61
359930,Residential,Wood,174107.98
423834,Residential,Wood,130891.95
568871,Residential,Wood,85685.75
762634,Residential,Wood,103607.82
690479,Residential,Wood,113872.37
623762,Residential,Wood,115776.93
251162,Residential,Wood,107167.17
799860,Residential,Wood,72328.81
885178,Residential,Wood,88717.19
642786,Residential,Wood,81085.31
668189,Residential,Wood,74416.94
796534,Residential,Wood,72988.79
996553,Residential,Wood,62352.94
433022,Residential,Wood,117759.28
288264,Residential,Wood,124149.87
864826,Residential,Wood,122181.57
509538,Residential,Wood,136586.37
541227,Residential,Wood,138762.41
865795,Residential,Wood,94849.06
193459,Residential,Wood,63895.05
106402,Residential,Wood,72651.48
569879,Residential,Wood,102033.96
553841,Residential,Wood,76503.4
262118,Residential,Wood,90536.75
137031,Residential,Wood,88648.31
716135,Residential,Wood,88901.76
147645,Commercial,Reinforced Masonry,5348830.42
964448,Commercial,Reinforced Masonry,9720000
812905,Commercial,Reinforced Masonry,4225472.57
102576,Residential,Wood,33603.29
658629,Commercial,Reinforced Concrete,9630000
609237,Residential,Wood,301583.91
111308,Residential,Wood,210991.35
242940,Residential,Masonry,971567.47
129896,Residential,Masonry,1411341.75
434701,Commercial,Reinforced Masonry,11160000
806601,Residential,Masonry,870782.61
330166,Residential,Masonry,566180.97
516546,Residential,Wood,172056.15
812871,Residential,Wood,154251.41
117896,Residential,Wood,142361.6
657266,Commercial,Reinforced Masonry,7613430.53
727119,Residential,Wood,249348.77
676150,Residential,Wood,237673.9
192383,Residential,Wood,166852.22
453065,Residential,Wood,275289.84
756677,Residential,Wood,233513.28
229258,Residential,Masonry,699872.67
843086,Residential,Masonry,401471.24
172486,Residential,Wood,76032.15
312773,Commercial,Reinforced Masonry,2272705.55
599541,Residential,Masonry,922539.37
457669,Residential,Wood,169267.86
968917,Residential,Masonry,1182489.18
926789,Residential,Masonry,459106.59
638048,Residential,Masonry,685026.92
994078,Residential,Masonry,967235.77
486549,Residential,Wood,169949.52
739453,Residential,Masonry,794662.51
105383,Residential,Wood,129265.82
538116,Residential,Wood,128867.88
172742,Residential,Wood,289146.42
659673,Residential,Wood,117439.48
851835,Residential,Wood,104872.91
824985,Residential,Wood,113859.98
111837,Residential,Wood,38114.55
286994,Residential,Wood,29998.02
605073,Residential,Wood,54079.27
552186,Commercial,Reinforced Masonry,4262606.78
325920,Commercial,Reinforced Masonry,4944618
357485,Commercial,Reinforced Masonry,4479588.36
710332,Commercial,Reinforced Masonry,4486151.16
458354,Residential,Masonry,1369424.13
748577,Residential,Masonry,1138230.98
447357,Commercial,Reinforced Masonry,5569315.8
117882,Residential,Masonry,706763.34
861116,Residential,Masonry,397051.2
172666,Residential,Masonry,1042185.43
738485,Commercial,Reinforced Masonry,2668124.05
312281,Commercial,Reinforced Masonry,3318498.81
876367,Residential,Masonry,856148.55
628229,Commercial,Reinforced Concrete,29160000
227261,Residential,Wood,181496.7
788739,Commercial,Reinforced Masonry,8924544.72
605235,Residential,Wood,120316.61
827614,Residential,Masonry,295418.97
442938,Residential,Wood,283629.54
246582,Commercial,Reinforced Concrete,8271346.74
680044,Commercial,Reinforced Concrete,13590000
372905,Residential,Masonry,693581.4
122242,Residential,Masonry,593887.14
879050,Residential,Wood,263655
776826,Residential,Masonry,597600.86
490655,Residential,Wood,255410.86
688964,Residential,Wood,289660
386772,Residential,Wood,16612.74
339739,Residential,Wood,224887.71
894762,Commercial,Reinforced Masonry,4412373.85
818063,Commercial,Reinforced Masonry,2954694.64
594183,Residential,Masonry,953665.59
172127,Residential,Wood,310744.44
340060,Residential,Masonry,671505.38
373299,Commercial,Reinforced Masonry,2618878.21
537051,Residential,Wood,7522.91
420738,Residential,Wood,11346.77
388277,Residential,Wood,11455.17
666021,Residential,Wood,37777.06
620311,Residential,Wood,337266.94
138652,Residential,Wood,275653.28
187167,Residential,Wood,82723.33
436081,Residential,Wood,289646.37
181066,Residential,Wood,221713.25
955966,Residential,Wood,128223.44
891033,Residential,Masonry,1642231.48
354317,Residential,Masonry,1273407.13
664678,Residential,Masonry,1203616.45
299873,Residential,Masonry,1651379.93
578480,Residential,Wood,17133.38
851874,Residential,Wood,73365.57
686142,Residential,Wood,23309.86
780638,Residential,Wood,9752.37
933930,Residential,Masonry,1796685.28
361146,Residential,Wood,10850.13
125032,Residential,Wood,103362.7
828770,Residential,Masonry,1504683.07
104389,Residential,Wood,17445.77
679963,Residential,Wood,84545.01
709549,Residential,Masonry,809121.79
574674,Residential,Masonry,1058544.01
446133,Residential,Masonry,1564629.57
887396,Residential,Masonry,1904457
617934,Residential,Masonry,1780591.3
998944,Residential,Wood,62897.54
472523,Residential,Masonry,877739.94
809476,Residential,Wood,3279.64
274131,Residential,Wood,178597.24
507183,Residential,Wood,2183.06
864054,Residential,Wood,117764.42
889318,Residential,Masonry,1417790.19
915549,Residential,Masonry,505021.26
658376,Residential,Wood,381664.9
523232,Residential,Masonry,425593.28
647538,Residential,Wood,151195.3
295049,Residential,Masonry,841719.86
166753,Residential,Wood,155801.12
159636,Residential,Wood,136399.51
261263,Residential,Wood,69854.19
789051,Residential,Wood,226522.12
521945,Commercial,Reinforced Concrete,16470000
202933,Residential,Wood,400832.33
668208,Residential,Wood,312258.79
827267,Residential,Masonry,405594.54
378195,Residential,Masonry,890240.75
725146,Residential,Wood,532655.61
341063,Residential,Wood,342179.79
132102,Residential,Wood,511104.51
850003,Residential,Wood,56904.23
555889,Residential,Wood,319764.41
818811,Residential,Wood,10328.24
915240,Commercial,Reinforced Masonry,4118934.86
362153,Residential,Masonry,894306.39
495513,Residential,Masonry,1133341.73
857063,Residential,Wood,28826.05
866477,Residential,Wood,17147.19
496597,Residential,Wood,349690.02
634236,Residential,Wood,26941.26
286440,Residential,Masonry,770604.63
128508,Residential,Wood,64291.11
768818,Residential,Wood,11453.17
419320,Residential,Masonry,433233.15
480062,Residential,Wood,33502.56
594543,Residential,Wood,36929.23
931141,Residential,Wood,64251.86
812292,Residential,Wood,34583.98
364858,Residential,Wood,28737.66
109197,Residential,Wood,101129.56
815955,Residential,Wood,58175.65
386052,Residential,Wood,12111.56
558919,Residential,Masonry,1917741.77
254615,Commercial,Reinforced Concrete,28710000
244934,Commercial,Reinforced Masonry,2521196.8
819921,Residential,Wood,358289.56
599814,Commercial,Reinforced Masonry,8073113.5
519882,Residential,Wood,14143.51
790383,Residential,Wood,272955.36
269782,Residential,Wood,153179.68
167086,Residential,Wood,271205.13
669950,Residential,Wood,16649.87
899272,Residential,Wood,40364.09
524557,Residential,Wood,9177.1
203825,Residential,Wood,20977.9
417164,Residential,Wood,85434.49
509558,Residential,Masonry,405868.89
763687,Residential,Masonry,2176502.44
549735,Residential,Masonry,468319.08
387329,Residential,Masonry,403631.88
993227,Residential,Wood,67018.75
171387,Residential,Wood,205260.06
928138,Residential,Wood,470099.59
674570,Residential,Wood,466385.99
166157,Residential,Wood,41194.34
202989,Residential,Wood,279411.76
555615,Residential,Masonry,734298.18
456173,Residential,Masonry,523829.82
958073,Residential,Wood,364492.36
465573,Residential,Wood,411421.36
619653,Residential,Wood,428456.93
799891,Residential,Wood,306507.52
341507,Residential,Wood,248603.28
225269,Residential,Wood,296140.91
768697,Residential,Wood,335777.43
589349,Residential,Wood,312826.19
739089,Residential,Wood,321495.64
103904,Residential,Wood,228655.53
376195,Residential,Wood,259007.65
862928,Residential,Wood,43651.69
643442,Residential,Wood,29044.9
315453,Residential,Wood,298124.23
909825,Residential,Wood,288816.82
649578,Residential,Wood,210265.49
116618,Residential,Wood,424475.5
386138,Residential,Wood,54812.71
168262,Residential,Wood,131902.67
911507,Residential,Wood,87773.28
930740,Residential,Wood,185852.39
741796,Residential,Masonry,543567.35
164188,Residential,Wood,155488.06
144444,Residential,Wood,170551.05
499949,Residential,Wood,237661.18
255828,Residential,Wood,235691.37
202745,Residential,Wood,294017.77
328897,Residential,Wood,107916.62
722310,Residential,Wood,232078.53
884500,Residential,Wood,142259.42
601222,Residential,Wood,155719.91
149987,Residential,Wood,198363.47
717708,Residential,Wood,196902.59
590189,Residential,Wood,203854.23
894048,Residential,Wood,285756.53
710449,Residential,Wood,204560.16
745083,Residential,Wood,125081.18
878715,Residential,Wood,248189.62
814517,Residential,Wood,62255.67
457019,Residential,Masonry,747052.55
668343,Residential,Masonry,716928.38
820760,Commercial,Reinforced Masonry,9630000
442845,Residential,Masonry,1419370
251587,Residential,Masonry,395626.83
304341,Commercial,Reinforced Masonry,5599756.91
924511,Residential,Wood,528798.1
162936,Residential,Masonry,461173.67
112226,Residential,Wood,336130.78
791293,Residential,Wood,421812.79
121324,Residential,Masonry,468272.67
413803,Residential,Masonry,640552.72
617171,Residential,Masonry,1632279.5
446412,Commercial,Steel Frame,70560000
815594,Residential,Wood,151095.07
453332,Residential,Masonry,1348286.29
756858,Residential,Wood,287726.4
925504,Residential,Masonry,571551.14
168573,Residential,Wood,232868.14
433420,Residential,Masonry,364732.59
618688,Residential,Wood,125090.45
759605,Residential,Wood,18997.6
255274,Residential,Wood,475306.7
258986,Residential,Wood,37559.21
505543,Residential,Wood,120151.38
559904,Residential,Wood,1520.32
643925,Residential,Wood,2185.97
513822,Residential,Wood,1166.27
300452,Residential,Wood,14074.76
367697,Residential,Wood,24985.62
225075,Commercial,Reinforced Masonry,2512232.8
600745,Residential,Wood,323458.72
217140,Residential,Wood,7242.52
346416,Residential,Wood,17231.84
994505,Residential,Wood,10403.07
411965,Residential,Masonry,463285.18
993148,Residential,Masonry,1310338.84
206722,Residential,Wood,256779.97
263184,Residential,Masonry,699141.24
730460,Residential,Masonry,1061628.88
714903,Residential,Wood,23065.62
369169,Residential,Wood,302445
536246,Residential,Masonry,1703591.64
187863,Residential,Masonry,486727.95
910821,Residential,Wood,291136.67
841560,Residential,Masonry,1053060.75
200586,Residential,Masonry,775864.78
499524,Residential,Wood,33343.49
447817,Residential,Wood,453222
291523,Residential,Wood,40542.45
349692,Residential,Masonry,617936.31
468721,Residential,Masonry,816960.59
736062,Residential,Masonry,824815.98
775743,Residential,Masonry,829737.38
516888,Residential,Masonry,691821.72
203278,Residential,Masonry,620307.96
980577,Residential,Masonry,838088.96
747733,Residential,Masonry,1063377.2
265283,Residential,Wood,104570.68
537308,Commercial,Reinforced Masonry,3961506.53
191324,Residential,Masonry,584490.82
919641,Residential,Wood,12306.76
176988,Residential,Wood,18640.54
546185,Residential,Masonry,726287.62
405706,Residential,Masonry,1462668.64
826914,Residential,Masonry,758176.24
686763,Commercial,Reinforced Masonry,3382699.32
164652,Residential,Masonry,1354402.49
380695,Residential,Wood,230254.92
813417,Residential,Masonry,1638715.37
796137,Residential,Masonry,616501.75
469945,Residential,Wood,277.51
708572,Residential,Masonry,1967329.63
784619,Residential,Masonry,475200
234881,Residential,Wood,47262.8
650301,Residential,Wood,4058.58
149330,Residential,Wood,7383.08
426350,Residential,Wood,15536.14
800947,Residential,Masonry,585388.43
408939,Residential,Masonry,1560865.94
950687,Residential,Masonry,585717.55
741422,Residential,Wood,266503.73
853685,Residential,Wood,15005.98
638604,Residential,Wood,13753.53
338094,Residential,Wood,7830.4
212605,Residential,Masonry,341746.99
981665,Residential,Wood,252976.51
796749,Residential,Masonry,591331.91
198196,Commercial,Reinforced Concrete,8302364.8
122365,Residential,Wood,102749.09
578705,Residential,Masonry,672063.7
476019,Residential,Masonry,327638.64
533476,Residential,Wood,247234.93
545120,Residential,Wood,54832.92
379401,Residential,Masonry,1444728.64
810269,Residential,Masonry,1296312.01
441905,Residential,Masonry,498616.95
839293,Residential,Wood,57141.61
657487,Residential,Wood,41732.1
305460,Residential,Wood,54301.14
550371,Residential,Wood,214985.92
880017,Residential,Wood,9602.14
171275,Residential,Masonry,495004.07
853055,Residential,Masonry,1389547.15
883858,Residential,Masonry,1155376.81
865132,Commercial,Reinforced Masonry,2287449.3
678251,Residential,Wood,133575.16
677064,Residential,Masonry,1073561.62
964181,Residential,Wood,83724.03
958107,Residential,Wood,52441.15
864818,Residential,Wood,30886.69
